,stop_id,alightings,boardings,location
9601,14034,663.9,72.5,"{'type': 'Point', 'coordinates': [-87.60151084, 41.7912991]}"
9602,14036,35.5,226.3,"{'type': 'Point', 'coordinates': [-87.5967474, 41.7995365]}"
9603,14039,149.2,56.1,"{'type': 'Point', 'coordinates': [-87.59645266, 41.79956627]}"
9604,14040,37.3,267.4,"{'type': 'Point', 'coordinates': [-87.59640145, 41.7916486]}"
9605,14041,59.6,236.2,"{'type': 'Point', 'coordinates': [-87.59635028, 41.78956608]}"
9606,14043,51.2,70.7,"{'type': 'Point', 'coordinates': [-87.59647745, 41.79494179]}"
9607,14045,920.8,179.9,"{'type': 'Point', 'coordinates': [-87.60136882, 41.78945706]}"
9608,14046,36.5,23.4,"{'type': 'Point', 'coordinates': [-87.62643223, 41.75791494]}"
9609,14048,26.7,9.4,"{'type': 'Point', 'coordinates': [-87.54582943, 41.64852823]}"
9610,14049,51.4,72.9,"{'type': 'Point', 'coordinates': [-87.61308308, 41.68559438]}"
9611,14050,12.8,43.8,"{'type': 'Point', 'coordinates': [-87.61317983, 41.6890275]}"
9612,14051,5.2,14.8,"{'type': 'Point', 'coordinates': [-87.61322501, 41.69086314]}"
9613,14052,21.3,148.3,"{'type': 'Point', 'coordinates': [-87.61328986, 41.69263792]}"
9614,14056,60.4,176.2,"{'type': 'Point', 'coordinates': [-87.67632528, 42.01918517]}"
9615,14057,9.2,95.5,"{'type': 'Point', 'coordinates': [-87.67532833, 42.01611703]}"
9616,14058,1226.8,73.8,"{'type': 'Point', 'coordinates': [-87.63262579, 41.88638377]}"
9617,14059,1240.5,80.6,"{'type': 'Point', 'coordinates': [-87.63257161, 41.88401837]}"
9618,14060,1968.8,29.7,"{'type': 'Point', 'coordinates': [-87.63246161, 41.88178988]}"
9619,14061,18.2,1174.7,"{'type': 'Point', 'coordinates': [-87.63216611, 41.87872446]}"
9620,14064,14.4,4.2,"{'type': 'Point', 'coordinates': [-87.54005633, 41.64867603]}"
9621,14065,4.9,19.2,"{'type': 'Point', 'coordinates': [-87.53986995, 41.64839477]}"
9622,14067,135.1,61.2,"{'type': 'Point', 'coordinates': [-87.66909702, 41.85781011]}"
9623,14069,126.4,76.7,"{'type': 'Point', 'coordinates': [-87.67557835, 41.85210813]}"
9624,14089,68.0,70.5,"{'type': 'Point', 'coordinates': [-87.71099775, 41.88348535]}"
9625,14090,33.5,38.2,"{'type': 'Point', 'coordinates': [-87.71116835, 41.88365693]}"
9626,14091,172.0,273.6,"{'type': 'Point', 'coordinates': [-87.67580666, 42.01798492]}"
9627,14092,133.7,145.1,"{'type': 'Point', 'coordinates': [-87.67280095, 42.01798357]}"
9628,14093,776.8,355.2,"{'type': 'Point', 'coordinates': [-87.67279844, 42.01822603]}"
9629,14094,137.4,68.8,"{'type': 'Point', 'coordinates': [-87.67279597, 42.01776729]}"
9630,14095,1.8,1.2,"{'type': 'Point', 'coordinates': [-87.67305981, 42.0180352]}"
9631,14096,3.6,910.9,"{'type': 'Point', 'coordinates': [-87.67316244, 42.01896555]}"
9632,14097,1.0,708.3,"{'type': 'Point', 'coordinates': [-87.67290599, 42.01874262]}"
9633,14100,1.9,22.1,"{'type': 'Point', 'coordinates': [-87.53980598, 41.65189389]}"
9634,14101,279.2,580.4,"{'type': 'Point', 'coordinates': [-87.76165173, 41.96973167]}"
9635,14102,483.9,1423.4,"{'type': 'Point', 'coordinates': [-87.76172063, 41.96976777]}"
9636,14103,0.7,712.5,"{'type': 'Point', 'coordinates': [-87.76177348, 41.96981175]}"
9637,14104,337.8,310.7,"{'type': 'Point', 'coordinates': [-87.76185289, 41.9698638]}"
9638,14105,17.8,712.1,"{'type': 'Point', 'coordinates': [-87.76243472, 41.97029982]}"
9639,14106,24.1,193.6,"{'type': 'Point', 'coordinates': [-87.76237043, 41.97034321]}"
9640,14107,50.8,404.7,"{'type': 'Point', 'coordinates': [-87.76233274, 41.97039071]}"
9641,14108,142.1,975.9,"{'type': 'Point', 'coordinates': [-87.76229511, 41.97043026]}"
9642,14109,109.7,283.7,"{'type': 'Point', 'coordinates': [-87.76224144, 41.97047768]}"
9643,14110,262.5,459.0,"{'type': 'Point', 'coordinates': [-87.76219323, 41.97050923]}"
9644,14116,719.2,620.5,"{'type': 'Point', 'coordinates': [-87.73892387, 41.7863219]}"
9645,14118,715.1,760.6,"{'type': 'Point', 'coordinates': [-87.73897049, 41.78627355]}"
9646,14119,1.3,7.8,"{'type': 'Point', 'coordinates': [-87.73836848, 41.7861883]}"
9647,14120,344.9,360.0,"{'type': 'Point', 'coordinates': [-87.73885056, 41.78643184]}"
9648,14121,272.0,280.5,"{'type': 'Point', 'coordinates': [-87.73924442, 41.7865518]}"
9649,14122,363.0,432.7,"{'type': 'Point', 'coordinates': [-87.73900346, 41.78622886]}"
9650,14123,542.3,568.2,"{'type': 'Point', 'coordinates': [-87.73871555, 41.78659933]}"
9651,14124,116.6,812.4,"{'type': 'Point', 'coordinates': [-87.72440024, 41.80024459]}"
9652,14125,55.3,187.7,"{'type': 'Point', 'coordinates': [-87.7244196, 41.8003078]}"
9653,14126,49.1,191.4,"{'type': 'Point', 'coordinates': [-87.70445607, 41.80486586]}"
9654,14127,46.5,540.9,"{'type': 'Point', 'coordinates': [-87.70435671, 41.8048682]}"
9655,14128,272.0,1187.4,"{'type': 'Point', 'coordinates': [-87.70426334, 41.80486755]}"
9656,14129,899.9,568.5,"{'type': 'Point', 'coordinates': [-87.6841423, 41.80514719]}"
9657,14130,360.6,724.5,"{'type': 'Point', 'coordinates': [-87.68402009, 41.80514525]}"
9658,14132,649.9,1182.0,"{'type': 'Point', 'coordinates': [-87.68400546, 41.80495975]}"
9659,14133,8.8,101.6,"{'type': 'Point', 'coordinates': [-87.6809893, 41.82868757]}"
9660,14134,9.7,223.6,"{'type': 'Point', 'coordinates': [-87.68107921, 41.82876918]}"
9661,14135,199.9,551.1,"{'type': 'Point', 'coordinates': [-87.68112672, 41.82881821]}"
9662,14136,27.0,535.1,"{'type': 'Point', 'coordinates': [-87.68117087, 41.8288585]}"
9663,14137,227.5,436.0,"{'type': 'Point', 'coordinates': [-87.64827488, 41.84661206]}"
9664,14138,532.1,386.3,"{'type': 'Point', 'coordinates': [-87.62630073, 41.768812]}"
9665,14139,917.5,1929.3,"{'type': 'Point', 'coordinates': [-87.62562122, 41.76882093]}"
9666,14140,1405.5,1419.3,"{'type': 'Point', 'coordinates': [-87.62599095, 41.7688116]}"
9667,14143,0.1,214.5,"{'type': 'Point', 'coordinates': [-87.8390278, 41.98367954]}"
9668,14144,165.9,168.1,"{'type': 'Point', 'coordinates': [-87.80844642, 41.98190162]}"
9669,14145,456.8,139.2,"{'type': 'Point', 'coordinates': [-87.80840792, 41.98196221]}"
9670,14146,44.3,107.6,"{'type': 'Point', 'coordinates': [-87.80835323, 41.98201057]}"
9671,14150,140.7,79.1,"{'type': 'Point', 'coordinates': [-87.64876851, 41.94021911]}"
9672,14153,254.2,369.4,"{'type': 'Point', 'coordinates': [-87.70952874, 41.99778854]}"
9673,14155,712.2,652.1,"{'type': 'Point', 'coordinates': [-87.58147092, 41.70849787]}"
9674,14157,48.9,13.6,"{'type': 'Point', 'coordinates': [-87.61060056, 41.89290734]}"
9675,14160,189.9,181.2,"{'type': 'Point', 'coordinates': [-87.61000321, 41.89265713]}"
9676,14161,399.4,370.3,"{'type': 'Point', 'coordinates': [-87.6101389, 41.89232851]}"
9677,14162,378.1,113.1,"{'type': 'Point', 'coordinates': [-87.61016767, 41.89265572]}"
9678,14164,275.2,222.8,"{'type': 'Point', 'coordinates': [-87.80160162, 41.92401864]}"
9679,14166,288.9,277.0,"{'type': 'Point', 'coordinates': [-87.75217139, 42.04047135]}"
9680,14170,66.5,27.8,"{'type': 'Point', 'coordinates': [-87.78868263, 41.99908768]}"
9681,14171,42.5,52.5,"{'type': 'Point', 'coordinates': [-87.78459447, 41.90961154]}"
9682,14175,3.1,2.4,"{'type': 'Point', 'coordinates': [-87.8008978, 41.77498234]}"
9683,14176,237.1,281.7,"{'type': 'Point', 'coordinates': [-87.67074755, 41.99972301]}"
9684,14178,102.9,82.5,"{'type': 'Point', 'coordinates': [-87.71925311, 41.6910758]}"
9685,14179,160.1,101.8,"{'type': 'Point', 'coordinates': [-87.75754073, 41.9173432]}"
9686,14180,0.9,93.0,"{'type': 'Point', 'coordinates': [-87.67990266, 41.67754909]}"
9687,14182,413.7,0.0,"{'type': 'Point', 'coordinates': [-87.68952073, 41.97851729]}"
9688,14192,37.2,81.5,"{'type': 'Point', 'coordinates': [-87.63085595, 41.87697368]}"
9689,14193,71.0,398.5,"{'type': 'Point', 'coordinates': [-87.75766652, 41.85169529]}"
9690,14203,39.0,109.2,"{'type': 'Point', 'coordinates': [-87.68084431, 41.86893197]}"
9691,14204,254.0,383.0,"{'type': 'Point', 'coordinates': [-87.676481, 41.86903288]}"
9692,14205,503.8,223.1,"{'type': 'Point', 'coordinates': [-87.67683282, 41.86916072]}"
9693,14206,161.0,45.3,"{'type': 'Point', 'coordinates': [-87.68146889, 41.86867479]}"
9694,14207,35.5,27.2,"{'type': 'Point', 'coordinates': [-87.68344147, 41.86702812]}"
9695,14209,27.1,2.5,"{'type': 'Point', 'coordinates': [-87.64406181, 41.87634201]}"
9696,14210,195.9,154.9,"{'type': 'Point', 'coordinates': [-87.63950479, 41.87462748]}"
9697,14213,0.9,29.0,"{'type': 'Point', 'coordinates': [-87.62207341, 41.85381559]}"
9698,14215,0.8,62.4,"{'type': 'Point', 'coordinates': [-87.62211841, 41.85541435]}"
9699,14222,1174.9,279.1,"{'type': 'Point', 'coordinates': [-87.62084415, 41.88809011]}"
9700,14223,100.0,356.4,"{'type': 'Point', 'coordinates': [-87.6276223, 41.88674638]}"
9701,14224,471.8,135.6,"{'type': 'Point', 'coordinates': [-87.62242339, 41.88828454]}"
9702,14225,617.4,43.3,"{'type': 'Point', 'coordinates': [-87.62814441, 41.88702684]}"
9703,14226,443.2,9.1,"{'type': 'Point', 'coordinates': [-87.80408886, 41.88706411]}"
9704,14227,0.8,3.7,"{'type': 'Point', 'coordinates': [-87.62874756, 41.88313206]}"
9705,14230,0.2,0.0,"{'type': 'Point', 'coordinates': [-87.68178198, 42.06418949]}"
9706,14231,1.8,0.1,"{'type': 'Point', 'coordinates': [-87.68183223, 42.06402101]}"
9707,14232,2.8,24.9,"{'type': 'Point', 'coordinates': [-87.7077426, 42.06424542]}"
9708,14233,1.9,32.0,"{'type': 'Point', 'coordinates': [-87.71784395, 42.06435561]}"
9709,14234,0.4,0.8,"{'type': 'Point', 'coordinates': [-87.74634447, 42.06259707]}"
9710,14235,11.2,0.9,"{'type': 'Point', 'coordinates': [-87.74682804, 42.06234558]}"
9711,14236,21.6,1.7,"{'type': 'Point', 'coordinates': [-87.71768776, 42.06458034]}"
9712,14237,20.9,2.1,"{'type': 'Point', 'coordinates': [-87.70751562, 42.06453579]}"
9713,14238,0.1,0.0,"{'type': 'Point', 'coordinates': [-87.68201968, 42.05855521]}"
9714,14240,18.2,26.1,"{'type': 'Point', 'coordinates': [-87.68807325, 42.04100997]}"
9715,14241,10.6,2.1,"{'type': 'Point', 'coordinates': [-87.6885764, 42.0413183]}"
9716,14246,24.6,6.6,"{'type': 'Point', 'coordinates': [-87.70956109, 42.05281208]}"
9717,14247,10.1,2.1,"{'type': 'Point', 'coordinates': [-87.71751982, 42.05552451]}"
9718,14248,6.7,2.9,"{'type': 'Point', 'coordinates': [-87.72737123, 42.055334]}"
9719,14249,17.9,3.7,"{'type': 'Point', 'coordinates': [-87.73973064, 42.05533739]}"
9720,14250,3.5,17.9,"{'type': 'Point', 'coordinates': [-87.74023035, 42.0551827]}"
9721,14251,0.6,4.2,"{'type': 'Point', 'coordinates': [-87.7276296, 42.05516421]}"
9722,14252,0.7,5.2,"{'type': 'Point', 'coordinates': [-87.71787462, 42.05519292]}"
9723,14254,16.5,17.8,"{'type': 'Point', 'coordinates': [-87.68515112, 42.0264864]}"
9724,14255,40.5,58.0,"{'type': 'Point', 'coordinates': [-87.68556757, 42.02669681]}"
9725,14256,13.0,22.8,"{'type': 'Point', 'coordinates': [-87.68537363, 42.02862034]}"
9726,14257,18.9,6.7,"{'type': 'Point', 'coordinates': [-87.68582287, 42.02903901]}"
9727,14258,7.5,21.4,"{'type': 'Point', 'coordinates': [-87.68573726, 42.03059903]}"
9728,14259,16.0,5.7,"{'type': 'Point', 'coordinates': [-87.68625734, 42.03091406]}"
9729,14260,9.9,22.0,"{'type': 'Point', 'coordinates': [-87.68620478, 42.03265632]}"
9730,14261,15.8,6.6,"{'type': 'Point', 'coordinates': [-87.68669105, 42.03286713]}"
9731,14262,1.3,1.4,"{'type': 'Point', 'coordinates': [-87.68687163, 42.03570306]}"
9732,14263,35.1,20.8,"{'type': 'Point', 'coordinates': [-87.68732277, 42.03593967]}"
9733,14264,7.4,12.7,"{'type': 'Point', 'coordinates': [-87.68727234, 42.03747388]}"
9734,14265,4.3,2.0,"{'type': 'Point', 'coordinates': [-87.6877235, 42.03771049]}"
9735,14266,1.8,8.4,"{'type': 'Point', 'coordinates': [-87.68767282, 42.03927071]}"
9736,14267,7.9,5.6,"{'type': 'Point', 'coordinates': [-87.68808936, 42.03948112]}"
9737,14268,3.9,2.4,"{'type': 'Point', 'coordinates': [-87.68819761, 42.04257672]}"
9738,14269,22.1,10.7,"{'type': 'Point', 'coordinates': [-87.68857902, 42.04281293]}"
9739,14270,14.1,5.9,"{'type': 'Point', 'coordinates': [-87.68832243, 42.04403388]}"
9740,14271,1.0,0.0,"{'type': 'Point', 'coordinates': [-87.68863382, 42.04429571]}"
9741,14272,1.6,0.1,"{'type': 'Point', 'coordinates': [-87.68148498, 42.05192251]}"
9742,14273,0.1,0.3,"{'type': 'Point', 'coordinates': [-87.68204847, 42.05226908]}"
9743,14277,0.0,0.0,"{'type': 'Point', 'coordinates': [-87.68192721, 42.06066772]}"
9744,14279,0.0,0.0,"{'type': 'Point', 'coordinates': [-87.68184471, 42.06180301]}"
9745,14280,16.3,5.2,"{'type': 'Point', 'coordinates': [-87.68929984, 42.06427723]}"
9746,14281,9.7,1.4,"{'type': 'Point', 'coordinates': [-87.69376028, 42.0643727]}"
9747,14282,2.6,28.2,"{'type': 'Point', 'coordinates': [-87.69395503, 42.06421173]}"
9748,14283,3.4,2.2,"{'type': 'Point', 'coordinates': [-87.7046645, 42.06447731]}"
9749,14284,0.5,2.6,"{'type': 'Point', 'coordinates': [-87.704732, 42.06422932]}"
9750,14285,14.8,2.2,"{'type': 'Point', 'coordinates': [-87.71051171, 42.0645507]}"
9751,14286,2.5,19.2,"{'type': 'Point', 'coordinates': [-87.71080073, 42.06437655]}"
9752,14287,6.3,0.5,"{'type': 'Point', 'coordinates': [-87.71378318, 42.06454456]}"
9753,14288,2.8,17.8,"{'type': 'Point', 'coordinates': [-87.71398011, 42.06435762]}"
9754,14289,58.0,3.8,"{'type': 'Point', 'coordinates': [-87.72059172, 42.06462571]}"
9755,14290,1.4,19.9,"{'type': 'Point', 'coordinates': [-87.72047205, 42.06436647]}"
9756,14313,9.1,18.7,"{'type': 'Point', 'coordinates': [-87.67872736, 42.03190752]}"
9757,14314,24.8,2.8,"{'type': 'Point', 'coordinates': [-87.67913052, 42.03212965]}"
9758,14317,10.4,12.6,"{'type': 'Point', 'coordinates': [-87.67981359, 42.03740948]}"
9759,14318,13.1,6.5,"{'type': 'Point', 'coordinates': [-87.68018021, 42.03760392]}"
9760,14319,10.8,10.8,"{'type': 'Point', 'coordinates': [-87.68027399, 42.0392257]}"
9761,14320,20.6,25.9,"{'type': 'Point', 'coordinates': [-87.68056682, 42.0394472]}"
9762,14321,7.1,4.4,"{'type': 'Point', 'coordinates': [-87.68026321, 42.04389703]}"
9763,14322,2.8,10.6,"{'type': 'Point', 'coordinates': [-87.680519, 42.04411832]}"
9764,14325,3.5,6.7,"{'type': 'Point', 'coordinates': [-87.70363064, 42.05185906]}"
9765,14326,5.3,3.3,"{'type': 'Point', 'coordinates': [-87.70338993, 42.05205338]}"
9766,14329,4.1,0.3,"{'type': 'Point', 'coordinates': [-87.7358406, 42.05533799]}"
9767,14330,0.1,1.4,"{'type': 'Point', 'coordinates': [-87.7360046, 42.05520502]}"
9768,14333,9.4,21.9,"{'type': 'Point', 'coordinates': [-87.68471504, 42.02112695]}"
9769,14334,77.2,70.2,"{'type': 'Point', 'coordinates': [-87.68494221, 42.02148389]}"
9770,14337,31.3,39.4,"{'type': 'Point', 'coordinates': [-87.68494361, 42.02286063]}"
9771,14338,43.8,11.6,"{'type': 'Point', 'coordinates': [-87.68524514, 42.02347038]}"
9772,14340,0.1,0.2,"{'type': 'Point', 'coordinates': [-87.6902606, 42.02039986]}"
9773,14341,0.0,0.0,"{'type': 'Point', 'coordinates': [-87.69004039, 42.02143118]}"
9774,14343,1.1,0.4,"{'type': 'Point', 'coordinates': [-87.68996736, 42.02243203]}"
9775,14344,2.1,2.9,"{'type': 'Point', 'coordinates': [-87.69022494, 42.02323887]}"
9776,14346,1.8,1.0,"{'type': 'Point', 'coordinates': [-87.68990553, 42.02440292]}"
9777,14347,0.0,1.1,"{'type': 'Point', 'coordinates': [-87.69013096, 42.02493611]}"
9778,14349,2.0,9.3,"{'type': 'Point', 'coordinates': [-87.69221162, 42.02668431]}"
9779,14350,5.3,0.4,"{'type': 'Point', 'coordinates': [-87.69240187, 42.02654457]}"
9780,14351,0.8,0.0,"{'type': 'Point', 'coordinates': [-87.69451976, 42.02668154]}"
9781,14352,2.0,1.5,"{'type': 'Point', 'coordinates': [-87.6946682, 42.02652592]}"
9782,14354,0.2,0.0,"{'type': 'Point', 'coordinates': [-87.6969123, 42.02663225]}"
9783,14355,0.2,0.1,"{'type': 'Point', 'coordinates': [-87.69796247, 42.02652855]}"
9784,14356,1.6,4.2,"{'type': 'Point', 'coordinates': [-87.69929815, 42.0272556]}"
9785,14357,4.3,0.4,"{'type': 'Point', 'coordinates': [-87.69948434, 42.02752259]}"
9786,14360,3.8,7.5,"{'type': 'Point', 'coordinates': [-87.69932348, 42.02892972]}"
9787,14361,7.4,2.9,"{'type': 'Point', 'coordinates': [-87.69940305, 42.02936821]}"
9788,14363,26.1,13.3,"{'type': 'Point', 'coordinates': [-87.69935238, 42.03024404]}"
9789,14364,13.1,18.5,"{'type': 'Point', 'coordinates': [-87.69924405, 42.03058762]}"
9790,14366,12.3,5.4,"{'type': 'Point', 'coordinates': [-87.69935518, 42.03207448]}"
9791,14367,5.4,3.3,"{'type': 'Point', 'coordinates': [-87.69911954, 42.03255817]}"
9792,14368,5.1,4.4,"{'type': 'Point', 'coordinates': [-87.69908952, 42.03557743]}"
9793,14369,2.1,1.9,"{'type': 'Point', 'coordinates': [-87.69927714, 42.03570362]}"
9794,14370,14.8,10.6,"{'type': 'Point', 'coordinates': [-87.69900883, 42.03736048]}"
9795,14371,18.2,29.6,"{'type': 'Point', 'coordinates': [-87.69923858, 42.03747126]}"
9796,14372,22.9,14.1,"{'type': 'Point', 'coordinates': [-87.69901161, 42.03919092]}"
9797,14373,22.5,25.7,"{'type': 'Point', 'coordinates': [-87.69919924, 42.03931712]}"
9798,14374,72.1,40.4,"{'type': 'Point', 'coordinates': [-87.69901517, 42.04094315]}"
9799,14375,43.4,80.8,"{'type': 'Point', 'coordinates': [-87.69918058, 42.04119438]}"
9800,14376,11.4,2.3,"{'type': 'Point', 'coordinates': [-87.69897769, 42.04260128]}"
9801,14377,9.8,22.3,"{'type': 'Point', 'coordinates': [-87.69922715, 42.0428429]}"
9802,14378,9.9,0.1,"{'type': 'Point', 'coordinates': [-87.69669935, 42.06205003]}"
9803,14379,7.7,9.1,"{'type': 'Point', 'coordinates': [-87.6971884, 42.06221171]}"
9804,14381,0.1,0.1,"{'type': 'Point', 'coordinates': [-87.69193056, 42.04428064]}"
9805,14383,0.1,0.1,"{'type': 'Point', 'coordinates': [-87.69351876, 42.04429085]}"
9806,14385,0.1,0.0,"{'type': 'Point', 'coordinates': [-87.69502998, 42.04431257]}"
9807,14387,0.3,0.2,"{'type': 'Point', 'coordinates': [-87.69637502, 42.04429137]}"
9808,14400,6.5,1.3,"{'type': 'Point', 'coordinates': [-87.7112247, 42.0117381]}"
9809,14401,18.3,2.2,"{'type': 'Point', 'coordinates': [-87.71127223, 42.01194971]}"
9810,14402,3.6,8.2,"{'type': 'Point', 'coordinates': [-87.68934132, 42.06406596]}"
9811,14403,20.6,14.4,"{'type': 'Point', 'coordinates': [-87.67894196, 42.04784794]}"
9812,14405,62.8,78.2,"{'type': 'Point', 'coordinates': [-87.6833273, 42.04709414]}"
9813,14408,50.5,1.3,"{'type': 'Point', 'coordinates': [-87.68489491, 42.0500626]}"
9814,14409,271.5,317.4,"{'type': 'Point', 'coordinates': [-87.6834731, 42.0477745]}"
9815,14411,0.5,1.6,"{'type': 'Point', 'coordinates': [-87.72732126, 42.05551829]}"
9816,14412,0.3,0.4,"{'type': 'Point', 'coordinates': [-87.72731805, 42.05876282]}"
9817,14413,2.2,4.8,"{'type': 'Point', 'coordinates': [-87.72193556, 42.05883341]}"
9818,14414,0.3,1.6,"{'type': 'Point', 'coordinates': [-87.71782308, 42.05888868]}"
9819,14415,0.1,2.7,"{'type': 'Point', 'coordinates': [-87.71305421, 42.05892738]}"
9820,14416,1.1,3.0,"{'type': 'Point', 'coordinates': [-87.70821599, 42.05899126]}"
9821,14417,0.1,5.2,"{'type': 'Point', 'coordinates': [-87.70211621, 42.05908662]}"
9822,14426,13.0,335.2,"{'type': 'Point', 'coordinates': [-87.63521288, 41.88203899]}"
9823,14427,131.5,91.4,"{'type': 'Point', 'coordinates': [-87.63248895, 41.89392436]}"
9824,14428,216.5,1464.1,"{'type': 'Point', 'coordinates': [-87.64850449, 41.91098859]}"
9825,14429,57.8,96.2,"{'type': 'Point', 'coordinates': [-87.67469663, 42.01244335]}"
9826,14430,102.7,178.9,"{'type': 'Point', 'coordinates': [-87.67312884, 42.00513832]}"
9827,14431,285.0,174.3,"{'type': 'Point', 'coordinates': [-87.66756342, 41.96871951]}"
9828,14432,46.1,61.2,"{'type': 'Point', 'coordinates': [-87.65960134, 41.95090892]}"
9829,14434,66.2,60.2,"{'type': 'Point', 'coordinates': [-87.6543744, 41.94468636]}"
9830,14436,203.1,87.7,"{'type': 'Point', 'coordinates': [-87.67305744, 42.00548318]}"
9831,14437,137.5,216.0,"{'type': 'Point', 'coordinates': [-87.64950586, 41.93866003]}"
9832,14438,78.2,78.8,"{'type': 'Point', 'coordinates': [-87.65967145, 41.95126362]}"
9833,14439,187.0,58.4,"{'type': 'Point', 'coordinates': [-87.66408198, 41.95719453]}"
9834,14440,24.1,49.4,"{'type': 'Point', 'coordinates': [-87.66500277, 41.97630601]}"
9835,14442,208.0,209.8,"{'type': 'Point', 'coordinates': [-87.6598112, 41.97829882]}"
9836,14443,26.4,76.8,"{'type': 'Point', 'coordinates': [-87.66055921, 41.99620279]}"
9837,14444,120.8,182.7,"{'type': 'Point', 'coordinates': [-87.66051018, 41.99438051]}"
9838,14445,33.1,52.7,"{'type': 'Point', 'coordinates': [-87.66039718, 41.99074221]}"
9839,14453,130.1,87.4,"{'type': 'Point', 'coordinates': [-87.65961032, 41.97163516]}"
9840,14454,149.2,136.3,"{'type': 'Point', 'coordinates': [-87.6596482, 41.9733683]}"
9841,14456,307.7,147.3,"{'type': 'Point', 'coordinates': [-87.65996423, 41.98383467]}"
9842,14458,3.0,22.4,"{'type': 'Point', 'coordinates': [-87.59019323, 41.78606579]}"
9843,14459,245.8,632.8,"{'type': 'Point', 'coordinates': [-87.64632481, 41.86707075]}"
9844,14460,187.2,114.9,"{'type': 'Point', 'coordinates': [-87.62828681, 41.89643527]}"
9845,14462,322.8,0.0,"{'type': 'Point', 'coordinates': [-87.63874008, 41.87936441]}"
9846,14463,104.5,27.3,"{'type': 'Point', 'coordinates': [-87.67456121, 42.01276478]}"
9847,14466,85.7,67.4,"{'type': 'Point', 'coordinates': [-87.74342248, 41.85826059]}"
9848,14467,279.7,317.0,"{'type': 'Point', 'coordinates': [-87.64755835, 41.88185289]}"
